date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:17	1301686/1301686	---M-Z	200	added ('OK')	text/css	date:Sat,%2006%20Jul%202024%2017:40:11%20GMT	https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css	C:/My%20Web%20Sites/smartpathtoamerica/static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css	(from https://abogadaangel.com/)
13:40:17	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2006%20Jul%202024%2017:40:15%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/smartpathtoamerica/www.googletagmanager.com/gtm.45445.delayed	(from https://abogadaangel.com/)
13:40:30	246250/246250	---M-Z	200	added ('OK')	text/javascript	etag:%22f52dee3814f1fd8bd40fd36b55bc291e%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-0f51b06fac4ba1f7c845-min.en-US.js	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-0f51b06fac4ba1f7c845-min.en-US.js	(from https://abogadaangel.com/)
13:40:30	1504/1504	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2017:40:28%20GMT	http://js.hs-scripts.com/23746042.js	C:/My%20Web%20Sites/smartpathtoamerica/js.hs-scripts.com/23746042.js	(from https://abogadaangel.com/)
13:40:34	226870/226870	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2006%20Jul%202024%2017:40:29%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/smartpathtoamerica/connect.facebook.net/en_US/fbevents.js	(from https://abogadaangel.com/)
13:40:36	206005/206005	---M-Z	200	added ('OK')	text/css	date:Sat,%2006%20Jul%202024%2017:40:32%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1718130742063-ZB0N0KP2JGXANVM5KICL/static.css	C:/My%20Web%20Sites/smartpathtoamerica/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1718130742063-ZB0N0KP2JGXANVM5KICL/static.css	(from https://abogadaangel.com/)
13:40:37	1196455/1196455	---M-Z	200	added ('OK')	text/javascript	etag:%22fbe43b1f7f944c9fde759ab090f61c42%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-6f117db4eb7fd4392375-min.en-US.js	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-6f117db4eb7fd4392375-min.en-US.js	(from https://abogadaangel.com/)
13:40:40	102035/102035	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202024%2017:40:35%20GMT	https://abogadaangel.com/cart	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/cart.html	(from https://abogadaangel.com/)
13:40:50	681227/681227	---M-Z	200	added ('OK')	text/javascript	etag:%22352e94831f186edef82baf55187a7bd5%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-2b1043d839f845cc7c4f-min.en-US.js	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/scripts-compressed/common-vendors-2b1043d839f845cc7c4f-min.en-US.js	(from https://abogadaangel.com/)
13:40:53	264069/264069	---M-Z	200	added ('OK')	text/html	etag:W/%225f90c62e04536671bfe8de61006a72e8%22	https://abogadaangel.com/inmigracion	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigracion.html	(from https://abogadaangel.com/)
13:40:53	88911/88911	---M--	200	added ('OK')	image/png	etag:CJip9pu2o/gCEAE=	http://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/074b6069-f19d-4faf-8130-5f771fcbea8b/Spanish_Full+Color_Transparent.png?format=1500w	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/074b6069-f19d-4faf-8130-5f771fcbea8b/Spanish_Full+Color_Transparent26f7.png	(from https://abogadaangel.com/)
13:40:55	149450/149450	---M-Z	200	added ('OK')	text/html	etag:W/%2202fa59cb60af6d4b74585476ccb37367%22	https://abogadaangel.com/acerca-de	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/acerca-de.html	(from https://abogadaangel.com/)
13:40:56	259718/259718	---M-Z	200	added ('OK')	text/html	etag:W/%2212b0b2803591d82683ea910e997dcf1c%22	https://abogadaangel.com/el-equipo-de-resultados	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/el-equipo-de-resultados.html	(from https://abogadaangel.com/)
13:40:57	88911/88911	---M--	200	added ('OK')	image/png	etag:CLqDm861o/gCEAE=	http://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/22786509-c7de-4a96-9cb9-0f742ea41821/Spanish_Full+Color_Transparent.png?format=1500w	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/22786509-c7de-4a96-9cb9-0f742ea41821/Spanish_Full+Color_Transparent26f7.png	(from https://abogadaangel.com/)
13:40:57	165912/165912	---M-Z	200	added ('OK')	text/html	etag:W/%2270c201c1d508915ef8fa2c77744cb763%22	https://abogadaangel.com/preguntas-frecuentes-inmigracion	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/preguntas-frecuentes-inmigracion.html	(from https://abogadaangel.com/)
13:40:59	191468/191468	---M-Z	200	added ('OK')	text/html	etag:W/%22cecdbb7195f3ad049997ce3338b1153b--gzip%22	https://abogadaangel.com/ubicaciones	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/ubicaciones.html	(from https://abogadaangel.com/)
13:41:00	114831/114831	---M-Z	200	added ('OK')	text/html	etag:W/%22c1bfe8e825814505ca0b9f0005a2d732%22	https://abogadaangel.com/contacto	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/contacto.html	(from https://abogadaangel.com/)
13:41:03	14653/14653	---M--	200	added ('OK')	image/png	etag:CP7Vj/Dqp4EDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/b657ca84-1173-44be-9300-0a7bd944d125/unimos+familias.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/b657ca84-1173-44be-9300-0a7bd944d125/unimos+familias.png	(from https://abogadaangel.com/)
13:41:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2017:40:59%20GMT	https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.13.delayed	(from https://abogadaangel.com/)
13:41:13	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.14.delayed	(from https://abogadaangel.com/)
13:41:24	1641642/1641642	---M-Z	200	added ('OK')	text/javascript	etag:%22b9e52434046557864f284d95f854eae8%22	http://assets.squarespace.com/universal/scripts-compressed/common-245ac113868cdf152be9-min.en-US.js	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/scripts-compressed/common-245ac113868cdf152be9-min.en-US.js	(from https://abogadaangel.com/)
13:41:24	297654/297654	---M--	200	added ('OK')	image/jpeg	etag:CNO527zz8v8CEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/fbf0e426-b731-4220-abdd-81306b71fa4f/MicrosoftTeams-image+(101).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/fbf0e426-b731-4220-abdd-81306b71fa4f/MicrosoftTeams-image+(101).jpg	(from https://abogadaangel.com/)
13:41:24	57316/57316	---M--	200	added ('OK')	image/png	etag:CJH4kNXAo/gCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/0e61d7c9-d9f6-4bcf-8fc1-376a435fd015/Featured+On_Logos.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/0e61d7c9-d9f6-4bcf-8fc1-376a435fd015/Featured+On_Logos.png	(from https://abogadaangel.com/)
13:41:24	186015/186015	---M--	200	added ('OK')	image/png	etag:CLOprdrdo/gCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/8fdc6972-2376-496a-8ee9-48355b1d2e93/Logos_Memberships.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/8fdc6972-2376-496a-8ee9-48355b1d2e93/Logos_Memberships.png	(from https://abogadaangel.com/)
13:41:25	116666/116666	---M--	200	added ('OK')	image/jpeg	etag:CI/W4qSK8/8CEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/bc161d35-920d-4b75-88ad-9032b70ef3b9/080.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/bc161d35-920d-4b75-88ad-9032b70ef3b9/080.jpg	(from https://abogadaangel.com/)
13:41:25	369216/369216	---M--	200	added ('OK')	image/jpeg	etag:CKq2nM6J8/8CEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/3fda4cc6-bfef-4839-8ecf-ab76b1b6cd77/1214b.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/3fda4cc6-bfef-4839-8ecf-ab76b1b6cd77/1214b.jpg	(from https://abogadaangel.com/)
13:41:25	178036/178036	---M--	200	added ('OK')	image/jpeg	etag:CNfc/PHn9/8CEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/359c6e0c-c2e1-4a38-8a59-4dc42c1c1c10/MicrosoftTeams-image+(103).jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/359c6e0c-c2e1-4a38-8a59-4dc42c1c1c10/MicrosoftTeams-image+(103).jpg	(from https://abogadaangel.com/)
13:41:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2017:41:24%20GMT	http://js.hsforms.net/forms/embed/v2.js	C:/My%20Web%20Sites/smartpathtoamerica/js.hsforms.net/forms/embed/v2.1b.delayed	(from https://abogadaangel.com/)
13:41:26	493917/493917	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256164b8f5dbcf6e65e555e48d5d6176a%22	https://js.hsforms.net/forms/embed/v2.js	C:/My%20Web%20Sites/smartpathtoamerica/js.hsforms.net/forms/embed/v2.js	(from https://abogadaangel.com/)
13:41:27	629991/629991	---M--	200	added ('OK')	image/png	etag:CMjJ1OnGgvkCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/bc4f7f28-5ce7-4617-bc62-55f6184fddd7/Website+Schedule+Consultation+Banner+(Spanish).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/bc4f7f28-5ce7-4617-bc62-55f6184fddd7/Website+Schedule+Consultation+Banner+(Spanish).png	(from https://abogadaangel.com/)
13:41:27	227606/227606	---M--	200	added ('OK')	image/png	etag:COX5hNWZ0PwCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/46204e47-6725-4b20-807d-ffd07ce4b13f/My+project-1.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/46204e47-6725-4b20-807d-ffd07ce4b13f/My+project-1.png	(from https://abogadaangel.com/)
13:41:28	91783/91783	---M--	200	added ('OK')	image/png	etag:CKKw+synkvoCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1663090685079-9Q5D8ABG7V76KQYW16FL/rea.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1663090685079-9Q5D8ABG7V76KQYW16FL/rea.png	(from https://abogadaangel.com/)
13:41:28	294993/294993	---M--	200	added ('OK')	image/jpeg	etag:CNnK0YuIuvcCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1651262474318-585O45OBS8A717YBJVF5/MicrosoftTeams-image+%252812%2529.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1651262474318-585O45OBS8A717YBJVF5/MicrosoftTeams-image+%2812%29.jpg	(from https://abogadaangel.com/)
13:41:28	2227058/2227058	---M--	200	added ('OK')	image/png	etag:CKz/rYuIuvcCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1651262474314-VM1ZVBPGXXE1ZGWAG69W/MicrosoftTeams-image+(11).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1651262474314-VM1ZVBPGXXE1ZGWAG69W/MicrosoftTeams-image+(11).png	(from https://abogadaangel.com/)
13:41:28	94137/94137	---M--	200	added ('OK')	image/png	etag:CKfUk4St34ADEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/684b2b73-a91e-497e-ac4e-25d0ee97e79b/Screenshot+2023-08-15+134805.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/684b2b73-a91e-497e-ac4e-25d0ee97e79b/Screenshot+2023-08-15+134805.png	(from https://abogadaangel.com/)
13:41:29	94094/94094	---M--	200	added ('OK')	image/jpeg	etag:CJHvxevfo/gCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/fb70f17a-3a7c-49c7-9c80-e6aa2070d2be/Instagram+Testimonial+Post+Banner+(3).jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/fb70f17a-3a7c-49c7-9c80-e6aa2070d2be/Instagram+Testimonial+Post+Banner+(3).jpg	(from https://abogadaangel.com/)
13:41:29	323105/323105	---M-Z	200	added ('OK')	text/html	etag:W/%22ff07e10b104bae5c86052acf3095d320%22	https://abogadaangel.com/inicio	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inicio.html	(from https://abogadaangel.com/)
13:41:29	61978/61978	---M--	200	added ('OK')	image/jpeg	etag:CPC3xd7io/gCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/36777fdb-f488-4ca4-88a0-0e6232d7bea9/Spanish_Full+Color_Transparent.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/36777fdb-f488-4ca4-88a0-0e6232d7bea9/Spanish_Full+Color_Transparent.jpg	(from https://abogadaangel.com/)
13:41:30	1195261/1195261	---M--	200	added ('OK')	image/png	etag:COOkhO6guoIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/a09ae72f-8620-4137-8aa2-c0a16d05994f/MicrosoftTeams-image+(51).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/a09ae72f-8620-4137-8aa2-c0a16d05994f/MicrosoftTeams-image+(51).png	(from https://abogadaangel.com/)
13:41:30	185392/185392	---M-Z	200	added ('OK')	text/html	etag:W/%220640587ba95703e2d48958656ef83aaa%22	https://abogadaangel.com/politica-de-privacidad	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/politica-de-privacidad.html	(from https://abogadaangel.com/)
13:41:30	113171/113171	---M-Z	200	added ('OK')	text/html	etag:W/%22a6b644f416a4f9b0d3e18af8c8fb1cb3--gzip%22	https://abogadaangel.com/politica-de-cookies	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/politica-de-cookies.html	(from https://abogadaangel.com/)
13:41:30	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.28.delayed	(from https://abogadaangel.com/)
13:41:32	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:32	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:32	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:33	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:33	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:33	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:33	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:34	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:34	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:34	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:34	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
13:41:34	263499/263499	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2017:41:29%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.951f531f248730580867fa534b60d99a.js	C:/My%20Web%20Sites/smartpathtoamerica/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.951f531f248730580867fa534b60d99a.js	(from https://abogadaangel.com/)
13:41:34	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	C:/My%20Web%20Sites/smartpathtoamerica/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/626c43dcb8fc365653a662d5/55/5c5a519771c10ba3470d8101/626c43ddb8fc365653a662fc/1538/site.css)
